DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Bordeaux (greater city),2017,25240.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Bordeaux (greater city),2018,26210.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Bordeaux (greater city),2019,26430.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2012,24530.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2013,24590.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2014,24800.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2015,24790.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2016,24910.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2017,25220.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2018,26040.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulouse (greater city),2019,26030.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2012,23840.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2013,23910.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2014,24100.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2015,24360.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2016,24550.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2017,24950.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2018,25960.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nantes (greater city),2019,26170.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2012,22650.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2013,22560.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2014,22800.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2015,23170.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2016,23490.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2017,23740.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2018,24490.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nice (greater city),2019,24770.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2012,22700.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2013,22660.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2014,22750.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2015,22510.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2016,22660.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2017,22950.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2018,23480.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Strasbourg (greater city),2019,23640.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2012,22150.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2013,22310.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2014,22390.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2015,22490.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2016,22570.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2017,22910.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2018,23490.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rouen (greater city),2019,23530.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2012,21560.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2013,21520.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2014,21760.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2015,22080.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2016,22290.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2017,22690.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2018,23370.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Montpellier (greater city),2019,23370.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2012,23120.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2013,23240.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2014,23430.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2015,23670.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2016,23670.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2017,24060.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2018,24830.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Grenoble (greater city),2019,24830.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2012,22340.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2013,22470.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2014,22660.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2015,22730.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2016,22720.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2017,23030.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2018,23640.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Tours (greater city),2019,23870.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2012,23550.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2013,23300.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2014,23520.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2015,24030.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2016,24210.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2017,24670.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2018,25450.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Cannes-Antibes (greater city),2019,25480.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2012,21130.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2013,21320.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2014,21570.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2015,21940.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2016,22130.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2017,22480.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2018,23050.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Toulon (greater city),2019,23140.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2012,24220.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2013,24180.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2014,24290.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2015,24240.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2016,24480.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2017,24780.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2018,25890.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Rennes (greater city),2019,26000.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2012,21470.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2013,21570.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2014,21720.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2015,21940.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2016,22100.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2017,22400.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2018,23080.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Reims (greater city),2019,23090.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2012,22970.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2013,23040.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2014,23170.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2015,23190.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2016,23410.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2017,23580.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2018,24410.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Orléans (greater city),2019,24450.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2012,22830.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2013,22890.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2014,23150.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2015,23160.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2016,23350.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2017,23700.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2018,24200.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nancy (greater city),2019,24500.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2012,23560.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2013,23640.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2014,23790.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2015,23900.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2016,23970.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2017,24310.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2018,24980.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Dijon (greater city),2019,25060.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2012,23270.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2013,23290.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2014,23530.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2015,23540.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2016,23560.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2017,23930.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2018,24450.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Clermont-Ferrand (greater city),2019,24410.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2012,20380.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2013,20670.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2014,20880.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2015,20990.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2016,21140.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2017,21480.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2018,22140.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Havre (greater city),2019,22140.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2012,20430.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2013,20450.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2014,20560.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2015,20610.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2016,20640.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2017,20860.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2018,21270.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Étienne (greater city),2019,21170.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2012,21760.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2013,21890.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2014,22110.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2015,22330.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2016,22470.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2017,22870.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2018,23470.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Angers (greater city),2019,23590.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2012,21990.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2013,21930.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2014,22070.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2015,21920.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2016,22270.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2017,22460.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2018,23010.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Mulhouse (greater city),2019,23130.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2012,16870.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2013,17160.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2014,17330.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2015,17480.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2016,17750.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2017,18000.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2018,18470.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Lens (greater city),2019,18750.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2012,22040.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2013,22280.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2014,22500.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2015,22580.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2016,22690.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2017,23080.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2018,23600.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Metz (greater city),2019,23890.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2012,19810.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2013,19710.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2014,19920.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2015,20230.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2016,20460.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2017,20860.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2018,21380.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Nîmes,2019,21540.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2012,21050.00,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2013,21250.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2014,21500.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2015,21700.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2016,21730.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2017,22070.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2018,22540.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Le Mans (greater city),2019,22670.00,d,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Denis,2012,,b,
ESTAT:URB_CLIVCON(1.0),09/02/26 23:00:00,Annual,Average disposable annual household income - EUR,Saint-Denis,2013,,d,
